month,state,permit,permit_recheck,handgun,long_gun,other,multiple,admin,prepawn_handgun,prepawn_long_gun,prepawn_other,redemption_handgun,redemption_long_gun,redemption_other,returned_handgun,returned_long_gun,returned_other,rentals_handgun,rentals_long_gun,private_sale_handgun,private_sale_long_gun,private_sale_other,return_to_seller_handgun,return_to_seller_long_gun,return_to_seller_other,totals
2021-07,Louisiana,4069,547,15119,6962,1038,750,0,6,8,4,853,405,15,0,0,0,0,0,23,11,1,0,0,0,29811
2021-07,Maine,639,0,3851,3795,326,206,0,1,1,1,69,54,0,17,3,2,0,0,13,9,0,0,1,0,8988
2021-07,Mariana Islands,0,0,10,12,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
2021-07,Maryland,4337,42,8101,5770,101,12,0,0,1,1,65,78,3,69,11,11,0,0,0,21,0,0,0,0,18623
2021-07,Massachusetts,9319,0,6476,3384,1202,299,7,0,0,1,7,11,4,0,1,0,0,0,21,19,3,0,2,0,20756
2021-07,Michigan,17537,5011,24053,14844,1998,751,0,0,4,0,23,154,7,64,23,0,0,0,22,10,0,1,1,0,64503
2021-07,Minnesota,14849,28279,11686,9964,1177,523,0,0,2,0,145,147,6,68,10,1,0,0,29,26,1,0,3,0,66916
2021-07,Mississippi,2176,0,9899,5425,509,383,0,13,2,1,1451,638,2,12,2,0,0,0,13,7,0,1,2,0,20536
2021-07,Missouri,3734,0,20008,13122,1936,1104,0,10,10,2,1265,543,11,274,26,1,0,0,34,25,7,5,1,1,42119
2021-07,Montana,974,0,3919,4022,271,263,19,5,4,0,342,387,0,34,9,1,0,0,3,5,2,0,0,0,10260
2021-07,Nebraska,4351,111,169,1494,26,2,0,0,1,0,3,21,0,22,13,0,0,0,0,0,0,0,0,0,6213
2021-07,Nevada,3959,0,5666,2580,427,333,0,0,1,1,172,35,0,1,0,0,0,0,345,120,19,0,0,0,13659
2021-07,New Hampshire,916,0,5710,3525,165,0,17,0,1,0,0,9,0,83,10,5,0,0,0,0,0,0,0,0,10441
2021-07,New Jersey,0,0,9720,5090,594,0,0,0,0,0,0,0,0,1,0,0,0,0,77,59,7,1,1,0,15550
2021-07,New Mexico,913,0,7000,4250,659,368,0,4,4,0,334,227,0,45,0,0,0,0,84,39,0,3,5,0,13935
2021-07,New York,3485,2101,10045,14329,2186,256,0,2,0,2,36,32,12,55,65,0,4,1,263,308,41,3,8,1,33235
2021-07,North Carolina,36869,40,1670,12991,1243,201,0,10,9,1,1612,1058,7,648,87,9,3,2,9,16,1,0,1,0,56487
2021-07,North Dakota,1045,6,1722,2263,133,106,0,0,2,1,63,79,1,7,0,1,0,0,2,3,1,0,0,0,5435
2021-07,Ohio,18183,93,22251,13383,1546,955,0,7,2,1,944,339,1,187,98,9,0,0,20,13,1,2,0,6,58041
2021-07,Oklahoma,2674,1,12733,7926,1335,827,0,15,7,1,1802,878,4,6,0,1,0,0,36,31,10,0,0,0,28287
2021-07,Oregon,5664,659,15698,8712,0,19,1,0,0,0,0,0,0,153,69,0,0,0,0,0,0,0,0,0,30975
2021-07,Pennsylvania,31780,0,46698,19944,28,0,462,0,0,0,0,0,0,688,108,0,0,0,0,0,0,0,0,0,99708
2021-07,Puerto Rico,0,0,5074,348,57,60,0,0,0,0,41,6,1,0,0,0,0,0,677,69,2,5,0,0,6340
2021-07,Rhode Island,0,0,1156,711,85,395,0,0,0,0,1,3,0,5,3,32,0,0,11,4,0,2,0,0,2408
2021-07,South Carolina,13346,500,12041,6028,848,428,1,6,1,4,772,259,6,154,10,1,0,0,7,5,3,0,0,0,34420
2021-07,South Dakota,1018,10,2333,2735,204,147,0,2,0,0,151,113,1,3,1,1,0,0,13,8,1,0,0,3,6744
2021-07,Tennessee,37055,3129,31906,15260,1650,0,0,0,0,0,0,0,0,115,9,1,0,0,0,0,0,0,0,0,89125
2021-07,Texas,25470,0,65203,29692,4281,2797,7,64,28,5,5579,2161,68,76,10,1,0,0,56,42,10,0,0,1,135551
2021-07,Utah,10989,80271,5015,3872,428,0,0,3,3,0,224,173,1,166,44,39,0,0,0,0,0,0,0,0,101228
2021-07,Vermont,0,0,1836,1565,130,90,2,0,2,0,6,14,6,0,0,0,0,0,8,3,0,0,0,0,3662
2021-07,Virgin Islands,129,0,61,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,210
2021-07,Virginia,366,350,26346,14418,3568,0,0,0,0,0,0,0,0,406,74,3,0,0,0,0,0,0,0,0,45531
2021-07,Washington,14277,254,19416,11471,3098,50,38,1,19,2,240,394,33,607,97,19,0,0,382,325,160,0,2,2,50887
2021-07,West Virginia,2289,114,5300,5091,329,306,1,2,4,0,684,476,1,11,0,0,0,0,9,8,0,0,0,0,14625
2021-07,Wisconsin,27661,790,18964,10888,1156,64,0,0,1,4,122,110,21,162,18,1,0,0,0,7,0,0,0,0,59969
2021-07,Wyoming,842,17,2134,2126,159,120,20,1,3,0,137,104,3,28,2,0,0,0,4,6,0,0,0,0,5706
2021-06,Alabama,31515,455,21625,13805,1448,903,1,32,6,3,1782,604,10,31,0,0,0,0,33,24,5,0,2,0,72284
2021-06,Alaska,299,20,2964,2388,279,187,0,1,1,0,102,84,1,36,27,0,0,0,10,16,0,0,0,0,6415
2021-06,Arizona,5387,620,19608,8998,1809,908,0,7,6,3,742,248,5,153,12,1,0,0,16,10,5,1,0,0,38539
2021-06,Arkansas,5959,828,7606,4729,450,327,1,16,9,0,755,531,1,0,0,0,0,0,9,9,1,0,0,0,21231
2021-06,California,19320,12744,42689,28180,7523,0,0,6,1,0,472,295,8,1444,955,106,0,0,7828,3352,634,35,17,0,125609
2021-06,Colorado,9963,17,19416,11932,1666,1535,0,0,0,0,0,0,0,380,58,3,0,0,0,0,0,0,0,0,44970
2021-06,Connecticut,15189,514,6971,1961,1205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25840
2021-06,Delaware,564,0,2586,1319,208,118,0,0,0,0,17,9,1,58,0,0,0,0,76,45,6,1,1,0,5009
2021-06,District of Columbia,649,0,309,10,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,976
2021-06,Florida,26151,0,65835,23329,5551,2988,0,13,5,2,2574,671,9,1279,99,14,0,0,468,209,84,43,26,1,129351
2021-06,Georgia,26471,0,21732,8638,937,752,0,19,8,3,1375,494,4,27,0,0,0,0,23,4,0,1,1,0,60489
2021-06,Guam,0,0,232,122,27,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391
2021-06,Hawaii,1316,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1319
2021-06,Idaho,6690,37,5730,4946,548,262,1,1,1,0,211,213,2,57,14,1,0,0,15,11,1,0,0,0,18741
2021-06,Illinois,14242,715898,24191,9377,0,1176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764884
2021-06,Indiana,899,84448,21193,10780,1592,859,14,9,2,3,506,226,20,36,2,0,0,0,41,27,11,0,2,0,120670
2021-06,Iowa,6022,7865,174,1964,37,1,1,0,1,0,2,25,0,24,11,22,0,0,3,0,0,0,0,0,16152
2021-06,Kansas,2448,6,6351,4578,588,326,0,5,4,2,450,178,13,50,10,1,0,0,5,4,2,0,0,0,15021
2021-06,Kentucky,1026,301660,11034,6804,510,491,0,14,6,1,1118,547,2,8,5,0,0,0,27,23,0,1,3,0,323280
2021-06,Louisiana,4275,559,16491,6995,1096,705,0,7,6,8,753,350,16,0,0,0,0,0,34,18,1,1,2,0,31317
2021-06,Maine,551,1,3645,3143,331,184,3,2,0,0,51,41,0,31,4,3,0,0,13,6,3,0,0,0,8012
2021-06,Mariana Islands,0,0,14,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
2021-06,Maryland,5333,30,7909,5525,127,4,0,0,1,0,39,50,1,100,13,2,0,0,0,16,3,0,1,1,19155
2021-06,Massachusetts,8095,1,6062,2966,1010,271,2,0,0,0,11,6,2,2,0,0,0,0,21,32,7,0,2,0,18490
2021-06,Michigan,19090,6104,24641,14734,2039,749,1,2,4,1,15,139,3,85,17,0,0,0,28,7,3,0,1,0,67663
2021-06,Minnesota,15906,25962,12119,9001,1021,507,0,3,2,2,138,131,5,92,21,3,0,0,26,37,1,0,0,0,64977
2021-06,Mississippi,2367,0,10684,5523,565,382,0,5,1,0,1115,482,1,16,1,0,0,0,14,6,1,1,1,0,21165
2021-06,Missouri,4514,0,20234,12466,1890,979,0,8,6,1,1005,421,9,338,28,2,0,0,49,41,13,4,3,0,42011
2021-06,Montana,1072,8,3972,3918,268,248,4,5,2,1,323,322,0,30,8,0,0,0,1,12,1,0,0,0,10195
2021-06,Nebraska,3728,54,146,1381,26,2,0,0,0,0,1,24,0,19,3,0,0,0,0,1,0,0,0,0,5385
2021-06,Nevada,3813,0,6128,2676,451,310,0,0,0,0,182,57,0,0,0,0,0,0,309,106,17,0,0,0,14049
2021-06,New Hampshire,952,4,5409,2986,132,0,21,0,0,0,1,6,0,106,10,5,0,0,0,1,0,0,0,0,9633
2021-06,New Jersey,0,0,11220,5370,752,0,0,0,0,0,0,0,0,0,0,0,0,0,118,85,6,2,4,2,17559
2021-06,New Mexico,948,0,6867,4181,657,413,0,5,4,0,222,188,4,45,0,0,0,0,95,42,6,1,1,0,13679
2021-06,New York,3754,2702,10062,13400,2261,291,0,1,3,0,39,27,7,70,85,1,4,3,339,336,40,11,12,0,33448
2021-06,North Carolina,40234,108,1673,12788,1269,148,0,13,12,0,1289,814,6,672,117,7,5,0,2,23,5,0,2,0,59187
2021-06,North Dakota,1004,6,1721,2227,149,89,0,3,4,0,47,71,0,14,3,1,0,0,7,4,0,0,0,0,5350
2021-06,Ohio,20686,75,23534,12963,1335,940,0,6,3,4,861,250,7,153,40,21,0,0,17,10,1,1,0,0,60907
2021-06,Oklahoma,2922,2,12794,7442,1285,755,0,10,8,0,1457,776,4,20,0,0,0,0,62,43,13,2,1,1,27597
2021-06,Oregon,7024,953,15593,9235,0,8,2,0,0,0,1,0,0,154,41,0,0,0,0,0,0,0,0,0,33011
2021-06,Pennsylvania,33431,0,46571,19100,29,0,477,0,0,0,0,0,0,711,103,0,0,0,0,0,0,0,0,0,100422
2021-06,Puerto Rico,0,0,5527,359,81,58,0,0,0,0,44,12,0,0,0,0,0,0,806,74,1,6,1,0,6969
2021-06,Rhode Island,0,0,1160,729,66,375,0,0,0,0,1,0,0,32,18,31,0,0,7,7,1,0,0,0,2427
2021-06,South Carolina,13470,502,13662,6023,851,471,0,12,4,0,647,220,4,149,9,0,0,0,14,6,6,0,0,0,36050
2021-06,South Dakota,754,13,2222,2454,179,120,0,1,0,0,112,86,0,1,0,0,0,0,11,19,1,0,0,0,5973
2021-06,Tennessee,60775,2719,30015,14389,1712,0,0,0,0,0,1,0,0,119,13,0,0,0,0,0,0,0,0,0,109743
2021-06,Texas,30745,0,71295,30634,4550,2857,2,41,22,8,4802,1877,56,108,11,0,0,0,65,36,9,0,1,1,147120
2021-06,Utah,14801,72551,4761,3695,444,0,0,5,4,1,171,131,2,177,58,28,0,0,0,0,0,0,0,0,96829
2021-06,Vermont,0,0,1669,1377,138,76,5,1,4,0,4,13,3,0,0,0,0,0,3,8,0,0,0,0,3301
2021-06,Virgin Islands,252,0,52,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,315
2021-06,Virginia,1060,1027,26685,14348,3645,0,0,0,0,0,0,0,0,378,73,0,0,0,0,0,0,0,0,0,47216
2021-06,Washington,14830,444,20813,11547,3137,51,54,1,16,6,189,369,30,578,105,12,0,0,386,342,186,2,4,2,53104
2021-06,West Virginia,2213,140,4876,4355,290,266,0,2,2,0,571,351,0,5,2,0,0,0,10,13,0,0,0,0,13096
2021-06,Wisconsin,29341,731,17881,10460,992,35,0,0,0,8,98,123,11,132,45,1,0,0,0,2,0,0,0,0,59860
2021-06,Wyoming,1203,17,2071,2057,156,114,17,8,4,0,123,151,2,28,4,0,0,0,6,1,1,0,0,0,5963
2021-05,Alabama,28248,317,21664,12423,1334,865,0,19,9,1,1441,531,14,17,0,0,0,0,29,15,9,1,0,0,66937
2021-05,Alaska,307,7,3368,2701,323,208,0,1,0,0,98,57,1,33,15,0,0,0,12,14,0,0,0,0,7145
2021-05,Arizona,21767,695,20984,9259,1676,1010,0,7,3,0,765,229,2,143,13,5,0,0,11,10,1,0,1,0,56581
2021-05,Arkansas,7697,1171,8501,5072,422,340,3,7,6,1,562,405,1,0,0,0,0,0,8,8,2,0,0,0,24206
2021-05,California,20742,11514,40160,25824,5576,0,0,11,0,0,426,245,16,2089,1112,129,0,0,8165,3024,657,36,12,1,119739
2021-05,Colorado,11105,3,21819,12848,1987,1980,0,0,0,0,0,0,0,297,40,0,0,0,0,0,0,0,0,0,50079
2021-05,Connecticut,19608,469,7935,2012,1288,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31313
2021-05,Delaware,438,0,3096,1325,172,107,0,0,0,0,7,7,0,57,0,0,0,0,71,19,5,2,2,0,5308
2021-05,District of Columbia,393,0,354,11,0,0,0,0,0,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,768
2021-05,Florida,32677,0,65295,22922,4934,2768,0,13,4,1,2302,532,3,999,93,8,0,0,341,206,70,39,29,1,133237
2021-05,Georgia,25474,0,23243,8801,873,820,0,12,5,2,1246,449,6,38,0,0,0,0,22,8,3,0,1,0,61003
2021-05,Guam,0,0,232,105,25,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379
2021-05,Hawaii,1163,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,1169
2021-05,Idaho,5614,2,6539,5208,544,329,0,1,1,0,181,180,0,47,6,1,0,0,15,6,0,0,0,0,18674
2021-05,Illinois,16682,945297,25210,9855,0,1282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,998326
2021-05,Indiana,1099,126356,22724,11629,1660,925,247,4,5,0,378,208,26,44,4,0,0,0,87,44,7,5,2,0,165454
2021-05,Iowa,6436,7230,199,2290,35,2,0,0,0,0,1,20,0,44,16,2,0,0,1,2,2,0,0,0,16280
2021-05,Kansas,1858,7,7043,4971,736,347,0,6,1,0,344,134,14,65,5,0,0,0,1,1,1,0,0,0,15534
2021-05,Kentucky,1423,135748,11863,7497,520,531,9,15,6,1,878,435,5,7,2,0,0,0,22,15,5,0,1,0,158983
2021-05,Louisiana,3164,313,16067,7157,1065,696,0,4,2,2,591,293,5,0,0,0,0,0,23,21,2,0,1,0,29406
2021-05,Maine,571,5,3756,3362,309,203,7,0,0,0,35,24,0,21,10,1,0,0,9,10,1,1,1,0,8326
2021-05,Mariana Islands,0,0,11,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
2021-05,Maryland,6240,25,8497,5810,146,7,0,0,0,0,34,38,1,69,15,8,0,0,0,11,0,0,2,1,20904
2021-05,Massachusetts,9501,1,5803,2840,1161,239,18,0,1,0,5,9,0,1,0,0,0,0,14,31,14,0,1,0,19639
2021-05,Michigan,20648,6462,26243,15258,2004,814,0,2,2,2,23,129,6,46,11,0,0,0,34,16,2,1,0,1,71704
2021-05,Minnesota,18548,28360,13713,9921,1244,579,0,4,2,0,96,90,1,57,18,2,0,0,32,9,1,0,0,0,72677
2021-05,Mississippi,2465,0,11779,5751,516,412,0,12,4,2,943,377,4,12,6,0,0,0,8,5,2,4,0,0,22302
2021-05,Missouri,5136,0,22598,14505,1992,1097,0,13,5,2,764,308,9,287,21,6,0,0,58,35,3,0,3,0,46842
2021-05,Montana,1323,1,4614,4411,336,250,7,1,3,0,250,283,2,28,11,5,0,0,5,6,0,0,1,0,11537
2021-05,Nebraska,4317,65,172,1472,29,3,0,0,0,0,3,17,0,17,1,0,0,0,0,0,0,0,0,0,6096
2021-05,Nevada,4070,0,7215,2999,480,408,1,1,0,0,152,34,2,0,0,0,0,0,338,126,14,0,0,0,15840
2021-05,New Hampshire,1245,4,6182,3210,142,0,32,1,15,0,0,3,0,112,7,2,0,0,0,3,0,1,0,0,10959
2021-05,New Jersey,0,0,13096,5789,828,0,0,0,0,0,0,0,0,2,0,0,0,0,105,71,5,9,4,2,19911
2021-05,New Mexico,952,0,7437,4429,662,316,0,6,0,0,192,187,1,33,0,0,0,0,87,38,6,0,2,1,14349
2021-05,New York,3945,2470,10643,14212,2401,298,0,0,2,4,43,36,11,38,98,1,2,6,310,310,46,6,10,0,34892
2021-05,North Carolina,39022,39,1739,13357,1283,182,0,9,12,3,960,658,12,645,94,5,4,0,6,10,3,0,2,0,58045
2021-05,North Dakota,527,1,2155,2484,150,116,0,0,2,1,60,76,0,6,1,0,0,0,0,2,0,0,0,0,5581
2021-05,Ohio,20247,105,26043,13075,1345,984,0,9,5,3,722,273,6,126,47,6,0,0,29,21,4,0,0,1,63051
2021-05,Oklahoma,3407,3,13674,8126,1336,786,0,17,8,0,1170,546,3,198,1,0,0,0,45,46,13,0,0,0,29379
2021-05,Oregon,7808,994,16748,9555,0,5,1,0,0,0,0,0,0,146,35,4,0,0,0,0,0,0,0,0,35296
2021-05,Pennsylvania,33626,0,48158,19442,32,0,400,0,0,0,0,0,0,614,99,2,0,0,0,0,0,0,0,0,102373
2021-05,Puerto Rico,0,0,5621,390,84,57,0,0,1,1,39,6,2,0,0,0,0,0,900,56,2,3,0,2,7164
2021-05,Rhode Island,0,0,1235,709,80,504,0,0,0,0,4,2,0,69,13,25,0,0,4,2,0,0,1,0,2648
2021-05,South Carolina,14550,361,14208,5776,775,475,2,3,1,0,491,175,3,167,7,2,0,0,13,9,0,0,0,0,37018
2021-05,South Dakota,1024,8,2718,2865,281,162,0,3,1,1,97,81,1,0,0,0,0,0,11,22,0,0,0,0,7275
2021-05,Tennessee,11159,4912,31082,14602,1634,0,0,0,0,0,0,1,0,121,5,1,0,0,0,0,0,0,0,0,63517
2021-05,Texas,39607,0,72175,32613,4744,2950,0,52,30,5,4356,1727,40,71,5,2,0,0,80,58,6,3,1,1,158526
2021-05,Utah,16939,85321,5747,4115,472,0,0,7,6,0,152,122,0,138,44,26,0,0,0,0,0,0,0,0,113089
2021-05,Vermont,0,0,1805,1473,125,115,2,4,1,0,7,5,3,0,0,0,0,0,7,4,0,0,0,0,3551
2021-05,Virgin Islands,70,0,44,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,118
2021-05,Virginia,1620,956,26658,13588,3489,0,0,0,0,0,0,0,0,366,90,0,0,0,0,0,0,0,0,0,46767
2021-05,Washington,17148,417,21429,11338,3371,44,12,1,43,8,207,333,23,529,102,3,0,0,457,362,192,0,1,18,56038
2021-05,West Virginia,2434,159,5425,4682,271,292,0,5,0,0,418,302,2,9,2,0,0,0,9,11,0,0,1,0,14022
2021-05,Wisconsin,26556,725,20008,11321,1141,36,0,0,2,8,105,106,20,156,36,2,0,0,0,7,0,0,0,0,60229
2021-05,Wyoming,1022,25,2587,2200,207,129,2,0,3,0,81,92,4,19,1,0,0,0,2,6,0,1,0,0,6381
2021-04,Alabama,35936,432,28723,16905,1962,1101,0,33,15,1,2103,885,6,50,0,0,0,0,34,35,10,0,0,1,88232
2021-04,Alaska,143,35,4156,3687,533,262,0,1,0,0,117,86,1,19,26,0,0,0,7,3,2,0,0,0,9078
2021-04,Arizona,9798,676,27833,12248,2326,1340,0,7,2,1,971,398,4,162,20,4,0,0,21,16,3,0,0,0,55830
2021-04,Arkansas,5039,895,10942,7366,600,503,3,22,15,2,798,741,1,0,0,0,0,0,16,7,1,1,0,0,26952
2021-04,California,17570,10773,44095,30019,7117,0,0,8,1,0,545,360,8,1472,806,98,0,0,8962,3627,723,64,37,0,126285
2021-04,Colorado,12220,7,27130,16132,2436,2650,1,0,0,0,0,0,0,300,41,1,0,0,0,0,0,0,0,0,60918
2021-04,Connecticut,20318,537,8229,2214,1915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33213
2021-04,Delaware,511,0,4546,1797,248,203,0,0,0,0,9,7,0,69,0,0,0,0,77,36,10,0,1,0,7514
2021-04,District of Columbia,651,0,367,5,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,1050
2021-04,Florida,37324,0,79583,30218,6345,3604,36,16,8,0,2862,826,11,1048,109,13,0,0,458,285,111,34,18,3,162912
2021-04,Georgia,33271,0,29441,11605,1256,987,0,21,11,2,1516,794,15,33,0,0,0,0,29,10,2,0,0,0,78993
2021-04,Guam,0,0,227,88,34,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363
2021-04,Hawaii,1354,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1357
2021-04,Idaho,9272,4,8381,6644,892,454,0,3,3,0,253,267,3,63,17,1,0,0,12,21,0,0,1,0,26291
2021-04,Illinois,21918,889304,30084,12523,0,1610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,955439
2021-04,Indiana,1188,134628,29792,16385,2400,1300,132,9,2,2,499,295,36,44,6,0,0,0,67,54,11,2,0,1,186853
2021-04,Iowa,10970,9731,283,2900,66,3,1,0,1,0,1,34,0,53,12,1,0,0,0,0,0,0,0,0,24056
2021-04,Kansas,2656,10,9185,6492,890,523,0,11,1,1,462,229,22,55,15,1,0,0,15,16,3,1,0,0,20588
2021-04,Kentucky,1448,4871,16555,11347,742,866,9,14,8,1,1488,1016,3,9,1,0,0,0,17,17,1,0,1,0,38414
2021-04,Louisiana,4138,444,19881,9348,1424,809,0,7,5,0,822,478,21,0,0,0,0,0,22,14,1,0,1,0,37415
2021-04,Maine,690,6,5376,4476,558,289,1,1,1,1,44,57,3,29,4,1,0,0,14,11,2,0,0,0,11564
2021-04,Mariana Islands,0,0,9,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
2021-04,Maryland,7203,27,10753,7293,143,14,0,1,0,4,49,68,2,69,21,8,0,0,0,8,1,0,0,2,25666
2021-04,Massachusetts,9288,0,8008,3811,1417,327,1,1,1,0,7,14,0,0,0,0,0,0,37,42,8,1,1,0,22964
2021-04,Michigan,24972,7979,34820,20687,2997,1008,0,7,4,1,24,214,3,118,14,1,0,0,54,13,4,0,2,0,92922
2021-04,Minnesota,27848,31202,19432,13989,1807,864,0,3,4,1,130,147,2,77,25,3,0,0,23,16,2,0,2,0,95577
2021-04,Mississippi,3434,0,16031,7950,839,576,0,9,5,2,1267,802,1,9,3,1,0,0,18,9,2,0,2,0,30960
2021-04,Missouri,6523,0,26961,18774,2755,1380,0,7,8,1,979,576,17,396,29,1,0,0,65,43,12,2,0,1,58530
2021-04,Montana,1975,0,5848,5544,448,372,9,7,8,0,315,415,1,28,12,0,0,0,6,6,2,0,0,0,14996
2021-04,Nebraska,6340,95,248,1993,44,7,0,0,2,0,3,31,0,27,4,0,0,0,0,4,0,0,0,0,8798
2021-04,Nevada,4746,0,8677,3658,619,493,0,0,0,1,210,67,0,0,0,0,0,0,381,140,21,0,0,0,19013
2021-04,New Hampshire,1657,0,8099,4548,139,1,24,0,26,0,0,9,0,118,16,4,0,0,0,2,0,0,0,0,14643
2021-04,New Jersey,0,0,15954,7827,1058,0,0,0,0,0,0,0,0,0,0,0,0,0,139,96,7,1,1,3,25086
2021-04,New Mexico,1073,0,9826,6315,852,602,0,3,3,0,262,326,1,46,0,0,0,0,99,55,4,1,3,0,19471
2021-04,New York,4452,2330,12170,18513,3304,343,0,0,3,4,45,41,13,66,97,0,4,6,347,426,45,6,9,2,42226
2021-04,North Carolina,50010,43,1936,17807,1642,255,0,12,15,0,1400,1128,11,636,108,18,4,3,3,9,3,0,0,0,75043
2021-04,North Dakota,570,1,2998,3434,240,148,0,2,2,2,61,93,0,10,2,1,0,0,3,4,0,0,0,0,7571
2021-04,Ohio,24166,121,34710,18884,1928,1496,0,16,5,2,1044,490,12,151,58,31,0,0,29,18,3,1,0,0,83165
2021-04,Oklahoma,3648,1,17709,10919,2298,1034,0,19,9,3,1394,876,5,356,3,0,0,0,49,50,16,3,1,0,38393
2021-04,Oregon,8135,1127,20560,11400,0,11,8,0,0,0,0,0,0,164,38,0,0,0,0,0,0,0,0,0,41443
2021-04,Pennsylvania,43186,0,62389,25486,39,0,596,0,0,0,0,0,0,688,127,1,0,0,0,0,0,0,0,0,132512
2021-04,Puerto Rico,0,0,5206,354,80,53,0,0,0,0,33,4,4,0,0,0,0,0,907,82,2,4,3,0,6732
2021-04,Rhode Island,0,0,1722,1040,150,462,0,0,0,0,3,4,1,145,45,44,0,0,10,5,0,2,0,0,3633
2021-04,South Carolina,15041,323,17866,7696,1061,557,2,10,6,2,714,395,6,152,14,1,0,0,17,13,3,0,0,0,43879
2021-04,South Dakota,1147,10,3826,3701,335,225,0,1,1,0,107,113,3,0,0,0,0,0,15,31,1,0,0,0,9516
2021-04,Tennessee,11845,4045,39652,19833,2036,0,0,0,0,0,1,0,0,104,9,0,0,0,0,0,0,0,0,0,77525
2021-04,Texas,51375,0,79802,39265,5959,3387,3,60,28,8,5178,2459,72,78,7,8,0,0,88,57,5,1,2,1,187843
2021-04,Utah,18756,86048,7585,5343,623,0,0,11,2,3,182,164,1,197,60,39,0,0,0,0,0,0,0,0,119014
2021-04,Vermont,1,0,2313,2279,243,154,3,0,0,2,11,9,2,0,0,0,0,0,3,10,1,0,0,0,5031
2021-04,Virgin Islands,123,0,44,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171
2021-04,Virginia,1405,1072,34633,17980,4395,0,0,0,0,0,0,0,0,333,75,0,0,0,0,0,0,0,0,0,59893
2021-04,Washington,17277,494,28469,14987,4445,75,20,6,68,4,323,502,27,595,94,8,0,0,593,462,222,0,3,2,68676
2021-04,West Virginia,3394,214,7787,6748,466,475,0,6,7,1,647,749,0,3,0,1,0,0,11,11,1,1,0,0,20522
2021-04,Wisconsin,26024,839,27652,15672,1661,64,0,0,0,9,97,148,21,154,49,2,0,0,0,15,0,0,0,0,72407
2021-04,Wyoming,511,34,3443,3105,296,180,0,0,0,0,119,138,2,16,5,0,0,0,5,6,1,0,0,0,7861
2021-03,Alabama,42992,690,34675,20702,2048,1599,0,47,24,3,3223,1323,21,53,0,0,0,0,35,27,9,1,1,1,107474
2021-03,Alaska,322,1,4375,4186,590,316,0,0,1,1,186,123,1,33,20,0,0,0,8,3,3,0,1,0,10170
2021-03,Arizona,10118,699,32738,15268,2497,1746,0,20,7,3,1790,654,11,179,23,4,0,0,27,17,4,0,0,0,65805
2021-03,Arkansas,3712,1173,15039,9815,723,744,12,29,17,1,1417,1411,3,0,0,0,0,0,16,21,1,0,0,0,34134
2021-03,California,17904,12669,50271,35334,7327,0,0,3,0,0,563,388,16,2159,1303,121,0,0,10623,4159,829,44,28,1,143742
2021-03,Colorado,13329,10,31050,19529,2771,2669,0,0,0,0,0,0,0,334,62,3,0,0,0,0,0,0,0,0,69757
2021-03,Connecticut,13856,542,8811,2590,2221,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28021
2021-03,Delaware,565,0,3994,2056,226,164,0,0,0,0,20,5,0,106,0,0,0,0,105,33,6,0,0,0,7280
2021-03,District of Columbia,576,0,409,5,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,1035
2021-03,Florida,34498,0,91131,33936,6429,3970,1,8,6,0,4612,1399,9,1167,152,14,0,0,464,295,90,28,35,3,178247
2021-03,Georgia,38669,0,36123,14431,1313,1221,0,25,15,4,2357,1174,13,53,0,0,0,0,32,16,3,0,0,0,95449
